1 0.010662224082180283
2 0.014660713533826381
3 0.023990226214660626
4 0.03731831715904296
5 0.04798063005312524
6 0.0733036564810339
7 0.10795628440167877
8 0.154603758993948
9 0.25856128750827473
10 0.3985038000969844
11 0.6384059734316885
12 1.0129201689973264
13 1.5420362585069702
14 2.367032574367246
15 3.5478837051838825
16 5.175216779417372
17 7.41163351189588
18 10.407736330180839
19 14.119535100599595
20 18.790932972671754
21 24.091390786480993
22 30.056894503032623
23 36.424889585268936
24 42.90749838089242
25 49.055583825864154
26 54.51729785418633
27 58.78884225168688
28 62.110121500809946
29 64.62241055910991
30 66.34702117464913
31 67.39325184610414
32 68.20492087032714
33 68.80999733555413
34 69.10987125551371
35 69.48571869535209
36 69.64831454859473
37 69.77359741339242
38 69.9095416141533
39 69.94685620121246
40 70.06280671134847
41 70.18675553256631
42 70.1214458353839
43 70.30803893098143
44 70.32935982666973
45 70.23339750082064
46 70.28270924366089
47 70.14676637507854
48 70.17208869101124
49 70.19341038600663
50 70.27604666358506
51 70.22806736571047
52 70.26006114290918
53 70.23073687386066
54 70.2400670082248
55 70.43199130467535
56 70.40266854542917
57 70.35468809299984
58 70.3480192960909
59 70.27071706134632
60 70.29737546353262
61 70.31869929001367
62 70.3146988467002
63 70.3266981339669
64 70.3160349329538
65 70.23473713955035
66 70.32936586587905
67 70.29204532842246
68 70.34135920274835
69 70.48796349610575
70 70.44398055619713
71 70.52661505753754
72 70.43465326381386
73 70.21741206895665
74 70.25073056448552
75 70.33602800189534
76 70.47197095928959
77 70.47996829344049
78 70.4679704271642
79 70.5945844935609
80 70.52128216925843
81 70.35335236199383
82 70.33335955948799
83 70.28005412303881
84 70.30670701888721
85 70.38134267627439
86 70.39867023360131
87 70.34268942741645
88 70.24406549767646
89 70.46797149290703
90 70.43065601772884
