1 5.046029248097218E-4
2 3.7845338715781514E-4
3 6.307556452630252E-4
4 7.569067743156301E-4
5 0.001135360161473445
6 0.0030276270972625203
7 0.006938312097893276
8 0.014507379841049576
9 0.03834994323199192
10 0.09877633404818975
11 0.21407846600227073
12 0.4377444178125394
13 0.8082502838400405
14 1.3380850258609813
15 1.9983600353223159
16 2.778983221899836
17 3.6021193389680835
18 4.407846600227073
19 5.172574744543964
20 5.881796392077709
21 6.5037214583070515
22 7.094108742273243
23 7.591901097514822
24 8.009335183549894
25 8.373155039737606
26 8.701526428661536
27 8.985744922417057
28 9.237794878264161
29 9.444935032168537
30 9.596442538160717
31 9.763466633026367
32 9.931878390311594
33 10.048820486943358
34 10.143181531474706
35 10.23199192632774
36 10.299356629241831
37 10.362053740380976
38 10.430427652327486
39 10.491232496530845
40 10.52642866153652
41 10.57335688154409
42 10.611706824776082
43 10.640469282200076
44 10.668222530591649
45 10.705184811404063
46 10.735839535763844
47 10.757411378831842
48 10.787561498675412
49 10.775198688028258
50 10.789201463353097
51 10.828308313359406
52 10.831840544972877
53 10.845717169168664
54 10.872587359656869
55 10.86199066481645
56 10.876876498044656
57 10.890626971111391
58 10.891636180143813
59 10.877507253689918
60 10.884697868045919
61 10.908288129178755
62 10.915478743534754
63 10.93074303015012
64 10.940835120474327
65 10.95445944241201
66 10.952945628863379
67 10.960766998864639
68 10.971994449350323
69 10.967957613220639
70 10.978932761448215
71 10.977040494512428
72 10.978932761448215
73 10.963542323703797
74 11.009965939195157
75 10.997476977418948
76 11.004289138387788
77 10.995332408225053
78 11.00378453387158
79 10.999369244354737
80 10.980825028384004
81 10.983600353223162
82 10.996467768386527
83 11.009965939195157
84 11.002649173710104
85 11.021193389680835
86 11.034943862747573
87 11.001009209032423
88 10.981708086287371
89 10.998864639838526
90 10.995332408225053
